,vehicle_speed,throttle_percentage,acc_calculated
3457,20.4743,0.8,1.026944444
3458,20.6499,0.8,1.008611111
3459,20.8374,0.8,0.991944444
3460,21.007,0.8,0.977222222
3461,21.1892,0.8,0.963888889
3462,21.354,0.8,0.872222222
3463,21.5032,0.8,0.865555556
3464,21.6656,0.8,0.859444444
3465,21.8126,0.8,0.846944444
3466,21.9705,0.8,0.835555556
3467,22.1134,0.8,0.816944444
3468,22.2646,0.8,0.800277778
3469,22.4015,0.8,0.801666667
3470,22.5532,0.8,0.8025
3471,22.6904,0.8,0.823055556
3472,22.8495,0.8,0.841944444
3473,22.9935,0.8,0.864166667
3474,4.46404,0.8,2.782694444
3475,4.98322,0.8,2.747138889
3476,5.45301,0.8,2.70875
3477,5.95837,0.8,2.674027778
3478,6.41566,0.85,2.580694444
3479,6.88742,0.85,2.496222222
3480,7.3143,0.85,2.409444444
3481,7.75482,0.85,2.330944444
3482,8.15344,0.85,2.277472222
3483,8.57471,0.85,2.229083333
3484,8.95591,0.85,2.017027778
3485,9.30084,0.85,1.963472222
3486,9.66276,0.85,1.915
3487,9.99024,0.85,1.8165
3488,10.3167,0.85,1.727388889
3489,10.6121,0.85,1.602222222
3490,10.8935,0.85,1.488888889
3491,11.1481,0.85,1.436111111
3492,11.4105,0.85,1.388333333
3493,11.6479,0.85,1.411944444
3494,11.9188,0.85,1.433611111
3495,12.164,0.85,1.469722222
3496,12.4479,0.85,1.502222222
3497,12.7048,0.85,1.359166667
3498,12.9372,0.85,1.399166667
3499,13.2085,0.85,1.435555556
3500,13.454,0.85,1.46
3501,13.7341,0.85,1.481944444
3502,13.9875,0.85,1.488611111
3503,14.27,0.85,1.494722222
3504,14.5256,0.85,1.483611111
3505,14.8041,0.85,1.473611111
3506,15.0561,0.85,1.442777778
3507,15.3235,0.85,1.414722222
3508,15.5654,0.85,1.369166667
3509,15.8164,0.85,1.327777778
3510,16.0434,0.85,1.303333333
3511,16.2856,0.85,1.281666667
3512,16.5048,0.85,1.16
3513,16.7032,0.85,1.175555556
3514,16.928,0.85,1.189444444
3515,17.1314,0.85,1.207222222
3516,17.3626,0.85,1.223611111
3517,17.5719,0.85,1.235277778
3518,17.8073,0.85,1.245833333
3519,18.0204,0.85,1.250277778
3520,18.2574,0.85,1.253888889
3521,18.4718,0.85,1.250277778
3522,18.7075,0.85,1.246944444
3523,18.9207,0.85,1.234444444
3524,19.1519,0.85,1.223611111
3525,19.3612,0.85,1.107222222
3526,19.5505,0.85,1.099722222
3527,19.7571,0.85,1.093333333
3528,19.9441,0.85,1.076111111
3529,20.1445,0.85,1.060277778
3530,20.3258,0.85,1.036944444
3531,20.5178,0.85,1.015833333
3532,20.6915,0.85,0.9975
3533,20.8769,0.85,0.981111111
3534,21.0447,0.85,0.967222222
3535,21.2251,0.85,0.954722222
3536,21.3884,0.85,0.939166667
3537,21.5632,0.85,0.925
3538,21.7214,0.85,0.905277778
3539,21.8891,0.85,0.8875
3540,22.0409,0.85,0.863888889
3541,22.2001,0.85,0.8425
3542,22.3442,0.85,0.7625
3543,22.4746,0.85,0.767222222
3544,22.6204,0.85,0.771666667
3545,22.7524,0.85,0.795555556
3546,22.9068,0.85,0.816666667
3547,4.30807,0.8,2.675055556
3548,4.76554,0.8,2.6415
3549,5.25901,0.8,2.611111111
3550,5.70554,0.8,2.583611111
3551,6.18911,0.9,2.558722222
3552,6.62668,0.9,2.475305556
3553,7.08022,0.9,2.399833333
3554,7.49062,0.9,2.320194444
3555,7.91549,0.9,2.248111111
3556,8.29994,0.9,2.200416667
3557,8.70764,0.9,2.157277778
3558,9.07656,0.9,1.952083333
3559,9.41039,0.9,1.904722222
3560,9.76226,0.9,1.861972222
3561,10.0807,0.9,1.768444444
3562,10.3989,0.9,1.683611111
3563,10.6868,0.9,1.561666667
3564,10.9611,0.9,1.451388889
3565,11.2093,0.9,1.401944444
3566,11.4658,0.9,1.3575
3567,11.698,0.9,1.384444444
3568,11.9642,0.9,1.408333333
3569,12.205,0.9,1.274166667
3570,12.4229,0.9,1.326666667
3571,12.6826,0.9,1.373888889
3572,12.9175,0.9,1.415555556
3573,13.1922,0.9,1.453333333
3574,13.4407,0.9,1.476944444
3575,13.7239,0.9,1.498611111
3576,13.9802,0.9,1.503611111
3577,14.2652,0.9,1.508055556
3578,14.5231,0.9,1.494722222
3579,14.8033,0.9,1.482777778
3580,15.0569,0.9,1.341666667
3581,15.2863,0.9,1.322222222
3582,15.5329,0.9,1.305
3583,15.7561,0.9,1.269722222
3584,15.99,0.9,1.2375
3585,16.2016,0.9,1.220833333
3586,16.4295,0.9,1.206111111
3587,16.6358,0.9,1.217222222
3588,16.8677,0.9,1.227222222
3589,17.0776,0.9,1.241666667
3590,17.3147,0.9,1.254722222
3591,17.5293,0.9,1.263333333
3592,17.7695,0.9,1.271111111
3593,17.9869,0.9,1.273055556
3594,18.2278,0.9,1.274722222
3595,18.4458,0.9,1.153611111
3596,18.6431,0.9,1.158333333
3597,18.8628,0.9,1.162777778
3598,19.0617,0.9,1.159444444
3599,19.2802,0.9,1.156388889
3600,19.478,0.9,1.143611111
3601,19.6919,0.9,1.131944444
3602,19.8855,0.9,1.111944444
3603,20.0922,0.9,1.093611111
3604,20.2792,0.9,1.066111111
3605,20.476,0.9,1.041111111
3606,20.654,0.9,0.941944444
3607,20.8151,0.9,0.931111111
3608,20.9892,0.9,0.920833333
3609,21.1466,0.9,0.9125
3610,21.3177,0.9,0.905277778
3611,21.4725,0.9,0.894722222
3612,21.6398,0.9,0.885
3613,21.7911,0.9,0.868611111
3614,21.9525,0.9,0.854166667
3615,22.0986,0.9,0.833888889
3616,22.2527,0.9,0.815555556
3617,22.3922,0.9,0.738055556
3618,22.5184,0.9,0.745
3619,22.6604,0.9,0.751666667
3620,22.789,0.9,0.777222222
3621,22.9402,0.9,0.800277778
3622,4.19779,0.95,2.725555556
3623,4.66389,0.95,2.689222222
3624,5.16591,0.95,2.656361111
3625,5.62018,0.95,2.627666667
3626,6.11187,0.95,2.601694444
3627,6.55679,0.95,2.51625
3628,7.01772,0.95,2.438944444
3629,7.43481,0.95,2.355583333
3630,7.86573,0.95,2.280138889
3631,8.25566,0.95,2.229416667
3632,8.66832,0.95,2.1835
3633,9.04172,0.95,1.975805556
3634,9.37961,0.95,1.924111111
3635,9.7344,0.95,1.877194444
3636,10.0554,0.95,1.782222222
3637,10.376,0.95,1.696666667
3638,10.6662,0.95,1.573333333
3639,10.9424,0.95,1.461666667
3640,11.1924,0.95,1.411388889
3641,11.4505,0.95,1.365833333
3642,11.6841,0.95,1.393055556
3643,11.952,0.95,1.4175
3644,12.1944,0.95,1.2825
3645,12.4137,0.95,1.333888889
3646,12.6746,0.95,1.380555556
3647,12.9107,0.95,1.420555556
3648,13.186,0.95,1.456666667
3649,13.4351,0.95,1.48
3650,13.7188,0.95,1.501388889
3651,13.9756,0.95,1.506111111
3652,14.261,0.95,1.640555556
3653,14.5662,0.95,1.614722222
3654,14.8423,0.95,1.460833333
3655,15.0921,0.95,1.321944444
3656,15.3182,0.95,1.305833333
3657,15.5622,0.95,1.290833333
3658,15.7829,0.95,1.255555556
3659,16.0142,0.95,1.224166667
3660,16.2236,0.95,1.21
3661,16.4498,0.95,1.196944444
3662,16.6545,0.95,1.207777778
3663,16.8846,0.95,1.217777778
3664,17.0929,0.95,1.233333333
3665,17.3286,0.95,1.246944444
3666,17.5418,0.95,1.128333333
3667,17.7348,0.95,1.149166667
3668,17.9555,0.95,1.167777778
3669,18.1552,0.95,1.179444444
3670,18.3801,0.95,1.19
3671,18.5836,0.95,1.191388889
3672,18.809,0.95,1.192777778
3673,19.013,0.95,1.186666667
3674,19.2362,0.95,1.180833333
3675,19.4381,0.95,1.068611111
3676,19.6209,0.95,1.064166667
3677,19.8212,0.95,1.059722222
3678,20.0024,0.95,1.046666667
3679,20.198,0.95,1.035
3680,20.375,0.95,1.013888889
3681,20.563,0.95,0.995
3682,20.7332,0.95,0.977777778
3683,20.915,0.95,0.961944444
3684,21.0795,0.95,0.95
3685,21.257,0.95,0.939166667
3686,21.4176,0.95,0.849722222
3687,21.5629,0.95,0.844166667
3688,21.7215,0.95,0.839444444
3689,21.8651,0.95,0.827777778
3690,22.0195,0.95,0.816944444
3691,22.1592,0.95,0.800277778
3692,22.3076,0.95,0.785
3693,22.4418,0.95,0.7875
3694,22.5911,0.95,0.790277778
3695,22.7263,0.95,0.812222222
3696,22.8835,0.8,0.831666667
3697,4.04023,0.8,2.795805556
3698,4.51834,0.8,2.763138889
3699,5.03496,0.8,2.733555556
3700,5.50242,0.8,2.699555556
3701,6.0068,0.8,2.668833333
3702,6.4632,0.8,2.574944444
3703,6.93378,0.8,2.489972222
3704,7.35959,0.8,2.253111111
3705,7.7449,0.8,2.186416667
3706,8.1467,0.8,2.126027778
3707,8.51027,0.99,2.089944444
3708,8.89908,0.99,2.057333333
3709,9.25091,0.99,1.997888889
3710,9.61832,0.99,1.944055556
3711,9.95077,0.99,1.841611111
3712,10.2813,0.99,1.748972222
3713,10.5804,0.99,1.582777778
3714,10.8511,0.99,1.470555556
3715,11.1098,0.99,1.368611111
3716,11.3438,0.99,1.327222222
3717,11.5876,0.99,1.289722222
3718,11.8081,0.99,1.322777778
3719,12.0638,0.99,1.353055556
3720,12.2952,0.99,1.397777778
3721,12.567,0.99,1.438055556
3722,12.8129,0.99,1.4725
3723,13.0971,0.99,1.503888889
3724,13.3543,0.99,1.360833333
3725,13.587,0.99,1.393611111
3726,13.856,0.99,1.423055556
3727,14.0993,0.99,1.435
3728,14.3726,0.99,1.446388889
3729,14.62,0.99,1.438888889
3730,14.8906,0.99,1.431944444
3731,15.1355,0.99,1.405
3732,15.3964,0.99,1.380833333
3733,15.6326,0.99,1.249722222
3734,15.8463,0.99,1.219444444
3735,16.0716,0.99,1.191944444
3736,16.2754,0.99,1.179722222
3737,16.4963,0.99,1.168888889
3738,16.6962,0.99,1.183611111
3739,16.9224,0.99,1.196944444
3740,17.1271,0.99,1.083055556
3741,17.3123,0.99,1.110277778
3742,17.5268,0.99,1.134722222
3743,17.7208,0.99,1.155555556
3744,17.9428,0.99,1.174722222
3745,18.1437,0.99,1.185833333
3746,18.3697,0.99,1.195833333
3747,18.5742,0.99,1.196666667
3748,18.8005,0.99,1.1975
3749,19.0053,0.99,1.083333333
3750,19.1905,0.99,1.086666667
3751,19.3965,0.99,1.089722222
3752,19.5828,0.99,1.084166667
3753,19.7868,0.99,1.079166667
3754,19.9713,0.99,1.063888889
3755,20.1698,0.99,1.050555556
3756,20.3495,0.99,0.950833333
3757,20.5121,0.99,0.936666667
3758,20.6867,0.99,0.923888889
3759,20.8447,0.99,0.914444444
3760,21.0159,0.99,0.905833333
3761,21.1708,0.99,0.899166667
3762,21.3396,0.99,0.893333333
3763,21.4924,0.99,0.8825
3764,21.6573,0.99,0.872777778
3765,21.8066,0.99,0.79
3766,21.9417,0.99,0.783888889
3767,22.0888,0.99,0.778333333
3768,22.2219,0.99,0.765277778
3769,22.3643,0.99,0.753333333
3770,22.4931,0.99,0.759166667
3771,22.6376,0.99,0.764444444
3772,22.7683,0.99,0.789722222
3773,22.9219,0.99,0.812777778
3774,4.46099,0.99,2.784388889
3775,4.98045,0.99,2.748666667
3776,5.45051,0.99,2.710166667
3777,5.95611,0.99,2.675277778
3778,6.41361,0.99,2.581805556
3779,6.88556,0.99,2.49725
3780,7.31262,0.99,2.410388889
3781,7.7533,0.99,2.331805556
3782,8.15207,0.99,2.11
3783,8.5129,0.99,2.077527778
3784,8.89998,0.99,2.048138889
3785,9.25023,0.99,1.991611111
3786,9.61696,0.99,1.940472222
3787,9.9488,0.99,1.839555556
3788,10.2792,0.99,1.748055556
3789,10.5781,0.99,1.621111111
3790,10.8628,0.99,1.506111111
3791,11.1203,0.99,1.362777778
3792,11.3534,0.99,1.321944444
3793,11.5962,0.99,1.285
3794,11.816,0.99,1.319722222
3795,12.0713,0.99,1.350833333
3796,12.3023,0.99,1.395833333
3797,12.5738,0.99,1.436388889
3798,12.8194,0.99,1.471111111
3799,13.1034,0.99,1.502777778
3800,13.3604,0.99,1.359722222
3801,13.5929,0.99,1.392222222
3802,13.8616,0.99,1.421944444
3803,14.1048,0.99,1.434444444
3804,14.378,0.99,1.445555556
3805,14.6252,0.99,1.438055556
3806,14.8957,0.99,1.431111111
3807,15.1404,0.99,1.404444444
3808,15.4013,0.99,1.380277778
3809,15.6373,0.99,1.336666667
3810,15.8825,0.99,1.2975
3811,16.1044,0.99,1.276111111
3812,16.3419,0.99,1.256944444
3813,16.5569,0.99,1.1375
3814,16.7514,0.99,1.153888889
3815,16.9723,0.99,1.169166667
3816,17.1723,0.99,1.189166667
3817,17.4004,0.99,1.206944444
3818,17.6068,0.99,1.220277778
3819,17.8397,0.99,1.232222222
3820,18.0504,0.99,1.2375
3821,18.2852,0.99,1.242777778
3822,18.4978,0.99,1.124722222
3823,18.6901,0.99,1.132222222
3824,18.9054,0.99,1.139166667
3825,19.1002,0.99,1.138055556
3826,19.3151,0.99,1.136944444
3827,19.5095,0.99,1.125833333
3828,19.7204,0.99,1.116111111
3829,19.9113,0.99,1.0975
3830,20.1155,0.99,1.080833333
3831,20.3004,0.99,1.055555556
3832,20.4955,0.99,1.032222222
3833,20.672,0.99,0.934166667
3834,20.8318,0.99,0.922777778
3835,21.0042,0.99,0.9125
3836,21.1603,0.99,0.905277778
3837,21.3301,0.99,0.898333333
3838,21.4837,0.99,0.888333333
3839,21.6499,0.99,0.879166667
3840,21.8002,0.99,0.863611111
3841,21.9608,0.99,0.849722222
3842,22.1061,0.99,0.829722222
3843,22.2595,0.99,0.811666667
3844,22.3983,0.99,0.734444444
3845,22.5239,0.99,0.742222222
3846,22.6655,0.99,0.748888889
3847,22.7935,0.99,0.775555556
3848,22.9447,0.99,0.8
3849,4.39001,0.6,2.711638889
3850,4.89431,0.6,2.668388889
3851,5.35063,0.6,2.620972222
3852,5.83786,0.6,2.578111111
3853,6.27875,0.6,2.479444444
3854,6.73046,0.6,2.390138889
3855,7.1392,0.6,2.239166667
3856,7.53656,0.6,2.102527778
3857,7.89611,0.6,2.006777778
3858,8.259,0.6,1.920138889
3859,8.58736,0.6,1.888166667
3860,8.93874,0.6,1.859277778
3861,9.2567,0.6,1.819694444
3862,9.59383,0.6,1.783861111
3863,9.89889,0.6,1.614083333
3864,10.1749,0.6,1.560861111
3865,10.4608,0.6,1.5125
3866,10.7194,0.6,1.428333333
3867,10.975,0.6,1.3525
3868,11.2063,0.6,1.255833333
3869,11.4271,0.6,1.168055556
3870,11.6268,0.6,1.143611111
3871,11.8388,0.6,1.121944444
3872,12.0307,0.6,1.166944444
3873,12.2589,0.6,1.2075
3874,12.4654,0.6,1.258888889
3875,12.7121,0.6,1.305277778
3876,12.9353,0.6,1.181111111
3877,13.1373,0.6,1.229722222
3878,13.378,0.6,1.273611111
3879,13.5958,0.6,1.301111111
3880,13.8464,0.6,1.326111111
3881,14.0732,0.6,1.333333333
3882,14.3264,0.6,1.339444444
3883,14.5554,0.6,1.326388889
3884,14.8039,0.6,1.315
3885,15.0288,0.6,1.286944444
3886,15.2672,0.6,1.261666667
3887,15.483,0.6,1.141666667
3888,15.6782,0.6,1.115555556
3889,15.8846,0.6,1.091944444
3890,16.0713,0.6,1.059166667
3891,16.2659,0.6,1.029722222
3892,16.442,0.6,1.024722222
3893,16.6348,0.6,1.020277778
3894,16.8093,0.6,1.041666667
3895,17.0098,0.6,1.061388889
3896,17.1914,0.6,1.084444444
3897,17.4002,0.6,1.105
3898,17.5892,0.6,1.119722222
3899,17.8033,0.6,1.132777778
3900,17.997,0.6,1.1375
3901,18.2128,0.6,1.141944444
3902,18.4081,0.6,1.136388889
3903,18.6219,0.6,1.131388889
3904,18.8154,0.6,1.023888889
3905,18.9905,0.6,1.021666667
3906,19.1832,0.6,1.019444444
3907,19.3575,0.6,1.008055556
3908,19.5461,0.6,0.997777778
3909,19.7167,0.6,0.981111111
3910,19.8993,0.6,0.966388889
3911,20.0646,0.6,0.945833333
3912,20.2398,0.6,0.926944444
3913,20.3983,0.6,0.904722222
3914,20.5655,0.6,0.885
3915,20.7169,0.6,0.862777778
3916,20.8761,0.6,0.842222222
3917,21.0201,0.6,0.829444444
3918,21.1747,0.6,0.817777778
3919,21.3145,0.6,0.739722222
3920,21.441,0.6,0.743611111
3921,21.5822,0.6,0.747222222
3922,21.71,0.6,0.748611111
3923,21.8517,0.6,0.749722222
3924,21.9799,0.6,0.746388889
3925,22.1204,0.6,0.743333333
3926,22.2475,0.6,0.733611111
3927,22.3845,0.6,0.725
3928,22.5085,0.6,0.733333333
3929,22.6485,0.6,0.740833333
3930,22.7752,0.6,0.765277778
3931,22.924,0.6,0.7875
3932,4.07467,0.65,2.914027778
3933,4.61416,0.65,2.854638889
3934,5.10234,0.65,2.793666667
3935,5.61988,0.65,2.738472222
3936,6.08819,0.65,2.477972222
3937,6.51195,0.65,2.392944444
3938,6.94965,0.65,2.316
3939,7.34571,0.65,2.175194444
3940,7.73272,0.65,2.04775
3941,8.0829,0.65,1.961333333
3942,8.4388,0.65,1.883138889
3943,8.76083,0.65,1.857777778
3944,9.1076,0.65,1.834888889
3945,9.42139,0.65,1.660333333
3946,9.70532,0.65,1.64475
3947,10.0135,0.65,1.630777778
3948,10.2924,0.65,1.574722222
3949,10.5804,0.65,1.524166667
3950,10.8411,0.65,1.430833333
3951,11.0955,0.65,1.346111111
3952,11.3257,0.65,1.218055556
3953,11.534,0.65,1.197222222
3954,11.7567,0.65,1.178333333
3955,11.9582,0.65,1.222222222
3956,12.1967,0.65,1.261666667
3957,12.4124,0.65,1.309722222
3958,12.6682,0.65,1.353611111
3959,12.8997,0.65,1.388055556
3960,13.1679,0.65,1.418888889
3961,13.4105,0.65,1.434444444
3962,13.6843,0.65,1.448888889
3963,13.9321,0.65,1.311111111
3964,14.1563,0.65,1.321666667
3965,14.4079,0.65,1.331111111
3966,14.6355,0.65,1.321944444
3967,14.8838,0.65,1.313888889
3968,15.1085,0.65,1.290277778
3969,15.3483,0.65,1.268611111
3970,15.5652,0.65,1.234444444
3971,15.7927,0.65,1.203888889
3972,15.9986,0.65,1.163888889
3973,16.2117,0.65,1.1275
3974,16.4045,0.65,1.02
3975,16.5789,0.65,1.017777778
3976,16.7709,0.65,1.016111111
3977,16.9447,0.65,1.041388889
3978,17.1458,0.65,1.063888889
3979,17.3277,0.65,1.088611111
3980,17.5377,0.65,1.111111111
3981,17.7277,0.65,1.126111111
3982,17.9431,0.65,1.139722222
3983,18.138,0.65,1.146111111
3984,18.3557,0.65,1.151666667
3985,18.5526,0.65,1.041944444
3986,18.7308,0.65,1.049166667
3987,18.9303,0.65,1.055555556
3988,19.1108,0.65,1.053333333
3989,19.3095,0.65,1.051111111
3990,19.4892,0.65,1.04
3991,19.6839,0.65,1.03
3992,19.86,0.65,1.013333333
3993,20.0487,0.65,0.998333333
3994,20.2194,0.65,0.978888889
3995,20.4011,0.65,0.961111111
3996,20.5654,0.65,0.869722222
3997,20.7142,0.65,0.856111111
3998,20.8736,0.65,0.843611111
3999,21.0179,0.65,0.838055556
4000,21.1753,0.65,0.8325
4001,21.3176,0.65,0.830555556
4002,21.4743,0.65,0.829166667
4003,21.6161,0.65,0.824722222
4004,21.7712,0.65,0.820555556
4005,21.9115,0.65,0.810277778
4006,22.0629,0.65,0.801388889
4007,22.2,0.65,0.806944444
4008,22.3534,0.65,0.811666667
4009,22.4922,0.65,0.734444444
4010,22.6178,0.65,0.7625
4011,22.7667,0.65,0.788055556
4012,22.9015,0.65,0.814444444
4013,4.5444,0.7,2.928222222
4014,5.04516,0.7,2.649666667
4015,5.49828,0.7,2.61125
4016,5.98521,0.7,2.576527778
4017,6.42583,0.7,2.487305556
4018,6.88064,0.7,2.406555556
4019,7.29219,0.7,2.328333333
4020,7.71884,0.7,2.257527778
4021,8.1049,0.7,2.213083333
4022,8.51555,0.7,2.172888889
4023,8.88714,0.7,1.966194444
4024,9.22338,0.7,1.92575
4025,9.58041,0.7,1.889111111
4026,9.90346,0.7,1.808583333
4027,10.2315,0.7,1.735666667
4028,10.5283,0.7,1.618888889
4029,10.8143,0.7,1.513333333
4030,11.0731,0.7,1.463333333
4031,11.3411,0.7,1.418333333
4032,11.5837,0.7,1.283333333
4033,11.8031,0.7,1.316944444
4034,12.0578,0.7,1.3475
4035,12.2882,0.7,1.3875
4036,12.5573,0.7,1.424166667
4037,12.8009,0.7,1.453611111
4038,13.0806,0.7,1.480277778
4039,13.3338,0.7,1.493611111
4040,13.6183,0.7,1.505277778
4041,13.8757,0.7,1.500277778
4042,14.1584,0.7,1.495833333
4043,14.4142,0.7,1.353611111
4044,14.6457,0.7,1.346666667
4045,14.899,0.7,1.340277778
4046,15.1282,0.7,1.318055556
4047,15.3735,0.7,1.298055556
4048,15.5955,0.7,1.265555556
4049,15.8291,0.7,1.235833333
4050,16.0404,0.7,1.193611111
4051,16.2588,0.7,1.155555556
4052,16.4564,0.7,1.045277778
4053,16.6351,0.7,1.037777778
4054,16.83,0.7,1.031111111
4055,17.0063,0.7,1.053888889
4056,17.2094,0.7,1.199166667
4057,17.438,0.7,1.209722222
4058,17.6449,0.7,1.095
4059,17.8322,0.7,1.113611111
4060,18.0458,0.7,1.130555556
4061,18.2392,0.7,1.023055556
4062,18.4141,0.7,1.041111111
4063,18.614,0.7,1.057777778
4064,18.7949,0.7,1.065555556
4065,18.9976,0.7,1.0725
4066,19.181,0.7,1.070555556
4067,19.383,0.7,1.068888889
4068,19.5658,0.7,1.060277778
4069,19.7647,0.7,1.052222222
4070,19.9446,0.7,1.036666667
4071,20.1379,0.7,1.022777778
4072,20.3128,0.7,0.925555556
4073,20.4711,0.7,0.914722222
4074,20.6421,0.7,0.905
4075,20.7969,0.7,0.888333333
4076,20.9619,0.7,0.873055556
4077,21.1112,0.7,0.861111111
4078,21.2719,0.7,0.850555556
4079,21.4174,0.7,0.843888889
4080,21.5757,0.7,0.837777778
4081,21.719,0.7,0.758333333
4082,21.8487,0.7,0.757222222
4083,21.9916,0.7,0.756388889
4084,22.121,0.7,0.748611111
4085,22.2611,0.7,0.741388889
4086,22.3879,0.7,0.750277778
4087,22.5312,0.7,0.758333333
4088,22.6609,0.7,0.784166667
4089,22.8135,0.7,0.8075
4090,22.9516,0.7,0.730833333
4091,4.19033,0.1,1.760611111
4092,4.49141,0.1,1.602416667
4093,4.7672,0.1,1.459277778
4094,5.01675,0.1,1.320472222
4095,5.24257,0.1,1.192805556
4096,5.44616,0.1,1.07725
4097,5.63038,0.1,0.967555556
4098,5.79448,0.1,0.868305556
4099,5.94297,0.1,0.777444444
4100,6.07436,0.1,0.695222222
4101,6.19325,0.1,0.619805556
4102,6.29749,0.1,0.551583333
4103,6.39182,0.1,0.489805556
4104,6.47382,0.1,0.433916667
4105,6.54803,0.1,0.392638889
4106,6.61517,0.1,0.346
4107,6.67259,0.1,0.303805556
4108,6.72454,0.1,0.265611111
4109,6.76821,0.1,0.231055556
4110,6.80772,0.1,0.19875
4111,6.83976,0.1,0.169527778
4112,6.86875,0.1,0.144111111
4113,6.89164,0.1,0.121111111
4114,6.91235,0.1,0.100305556
4115,6.92775,0.1,0.081472222
4116,6.94168,0.1,0.064444444
4117,6.95095,0.1,0.049027778
4118,6.95933,0.1,0.035055556
4119,6.96357,0.1,0.022444444
4120,6.96741,0.1,0.020305556
4121,6.97088,0.1,0.012166667
4122,6.97179,0.1,0.004833333
4123,6.97262,0.1,0.001277778
4124,4.14939,0.15,2.502611111
4125,4.57736,0.15,2.264527778
4126,4.96462,0.15,2.154388889
4127,5.35294,0.15,2.05475
4128,5.70433,0.15,1.9945
4129,6.07096,0.15,1.94
4130,6.40273,0.15,1.855583333
4131,6.73897,0.15,1.779166667
4132,7.04323,0.15,1.655361111
4133,7.3349,0.15,1.543305556
4134,7.59882,0.15,1.410944444
4135,7.84284,0.15,1.291166667
4136,8.06364,0.15,1.168361111
4137,8.26345,0.15,1.057222222
4138,8.44424,0.15,0.950444444
4139,8.60561,0.15,0.853861111
4140,8.75163,0.15,0.766444444
4141,8.88153,0.15,0.687333333
4142,8.99907,0.15,0.616777778
4143,9.10357,0.15,0.552972222
4144,9.19814,0.15,0.500361111
4145,9.2837,0.15,0.448611111
4146,9.35964,0.15,0.401833333
4147,9.42836,0.15,0.361555556
4148,9.4898,0.15,0.325083333
4149,9.54539,0.15,0.293111111
4150,9.59532,0.15,0.264222222
4151,9.64051,0.15,0.238055556
4152,9.68102,0.15,0.214361111
4153,9.71768,0.15,0.192944444
4154,9.75048,0.15,0.173555556
4155,9.78016,0.15,0.157055556
4156,9.80702,0.15,0.142111111
4157,9.83132,0.15,0.128583333
4158,9.85331,0.15,0.116361111
4159,9.87321,0.15,0.104277778
4160,9.89085,0.15,0.093305556
4161,9.9068,0.15,0.084416667
4162,9.92124,0.15,0.076416667
4163,9.93431,0.15,0.069138889
4164,9.94613,0.15,0.062555556
4165,9.95683,0.15,0.056611111
4166,9.96651,0.15,0.050194444
4167,9.9749,0.15,0.044388889
4168,9.98249,0.15,0.040166667
4169,9.98936,0.15,0.036333333
4170,9.99557,0.15,0.031777778
4171,10.0008,0.15,0.027861111
4172,10.0056,0.15,0.025277778
4173,10.0099,0.15,0.022777778
4174,10.0138,0.15,0.020555556
4175,10.0173,0.15,0.018611111
4176,10.0205,0.15,0.015833333
4177,10.023,0.15,0.013333333
4178,10.0253,0.15,0.011944444
4179,10.0273,0.15,0.010833333
4180,10.0292,0.15,0.01
4181,10.0309,0.15,0.008888889
4182,10.0324,0.15,0.008055556
4183,10.0338,0.15,0.006111111
4184,10.0346,0.15,0.004444444
4185,10.0354,0.15,0.004166667
4186,10.0361,0.15,0.003888889
4187,10.0368,0.15,0.0025
4188,10.037,0.15,0.001111111
4189,10.0372,0.15,0.001111111
4190,10.0374,0.15,0.000833333
4191,10.0375,0.15,0.000833333
4192,10.0377,0.15,0.000833333
4193,4.28042,0.2,2.570944444
4194,4.72008,0.2,2.326388889
4195,5.11792,0.2,2.2145
4196,5.5173,0.2,2.11325
4197,5.87869,0.2,2.054666667
4198,6.25698,0.2,2.001666667
4199,6.59929,0.2,1.917555556
4200,6.9473,0.2,1.841444444
4201,7.26221,0.2,1.716888889
4202,7.56538,0.2,1.604138889
4203,7.8397,0.2,1.469083333
4204,8.09425,0.2,1.346888889
4205,8.32458,0.2,1.220833333
4206,8.53375,0.2,1.106777778
4207,8.72302,0.2,1.001472222
4208,8.89428,0.2,0.903111111
4209,9.04814,0.2,0.814111111
4210,9.18736,0.2,0.733583333
4211,9.31223,0.2,0.660722222
4212,9.42522,0.2,0.596805556
4213,9.52708,0.2,0.539
4214,9.61926,0.2,0.48775
4215,9.70267,0.2,0.441333333
4216,9.77814,0.2,0.401416667
4217,9.84718,0.2,0.365305556
4218,9.90965,0.2,0.333666667
4219,9.9673,0.2,0.305138889
4220,10.0195,0.2,0.28
4221,10.0681,0.2,0.2575
4222,10.1122,0.2,0.236388889
4223,10.1532,0.2,0.216944444
4224,10.1903,0.2,0.196111111
4225,10.2238,0.2,0.180555556
4226,10.2553,0.2,0.166666667
4227,10.2838,0.2,0.154722222
4228,10.311,0.2,0.144166667
4229,10.3357,0.2,0.133611111
4230,10.3591,0.2,0.123888889
4231,10.3803,0.2,0.115277778
4232,10.4006,0.2,0.1075
4233,10.419,0.2,0.100277778
4234,10.4367,0.2,0.093888889
4235,10.4528,0.2,0.088055556
4236,10.4684,0.2,0.082777778
4237,10.4826,0.2,0.078055556
4238,10.4965,0.2,0.073611111
4239,10.5091,0.2,0.069722222
4240,10.5216,0.2,0.066111111
4241,10.5329,0.2,0.06
4242,10.5432,0.2,0.0575
